"gss_code","gss_name","geography","sex","date","ratio","ratio_lower","ratio_upper","ratio_type","gp_count","actual_births"
"E06000037","West Berkshire","LAD23","persons","01/11/2017",1.09461461,NA,NA,"interpolated",1545.3,NA
"E06000037","West Berkshire","LAD23","persons","01/12/2017",1.092610925,NA,NA,"interpolated",1569.7,NA
"E06000037","West Berkshire","LAD23","persons","01/01/2018",1.090607241,NA,NA,"actual",1566.1,1708
"E06000037","West Berkshire","LAD23","persons","01/02/2018",1.087206766,NA,NA,"interpolated",1601.3,NA
"E06000037","West Berkshire","LAD23","persons","01/03/2018",1.083806291,NA,NA,"interpolated",1537.6,NA
"E06000037","West Berkshire","LAD23","persons","01/04/2018",1.080405817,NA,NA,"interpolated",1543.4,NA
"E06000037","West Berkshire","LAD23","persons","01/05/2018",1.077005342,NA,NA,"interpolated",1568.3,NA
"E06000037","West Berkshire","LAD23","persons","01/06/2018",1.073604867,NA,NA,"interpolated",1581,NA
"E06000037","West Berkshire","LAD23","persons","01/07/2018",1.070204393,NA,NA,"actual",1575.4,1686
"E06000037","West Berkshire","LAD23","persons","01/08/2018",1.069337218,NA,NA,"interpolated",1557.3,NA
"E06000037","West Berkshire","LAD23","persons","01/09/2018",1.068470043,NA,NA,"interpolated",1544.6,NA
"E06000037","West Berkshire","LAD23","persons","01/10/2018",1.067602868,NA,NA,"interpolated",1516.5,NA
"E06000037","West Berkshire","LAD23","persons","01/11/2018",1.066735693,NA,NA,"interpolated",1505.9,NA
"E06000037","West Berkshire","LAD23","persons","01/12/2018",1.065868518,NA,NA,"interpolated",1500.1,NA
"E06000037","West Berkshire","LAD23","persons","01/01/2019",1.065001343,NA,NA,"actual",1489.2,1586
"E06000037","West Berkshire","LAD23","persons","01/02/2019",1.063377084,NA,NA,"interpolated",1493,NA
"E06000037","West Berkshire","LAD23","persons","01/03/2019",1.061752825,NA,NA,"interpolated",1489.2,NA
"E06000037","West Berkshire","LAD23","persons","01/04/2019",1.060128566,NA,NA,"interpolated",1461.8,NA
"E06000037","West Berkshire","LAD23","persons","01/05/2019",1.058504307,NA,NA,"interpolated",1470.4,NA
"E06000037","West Berkshire","LAD23","persons","01/06/2019",1.056880048,NA,NA,"interpolated",1464.4,NA
"E06000037","West Berkshire","LAD23","persons","01/07/2019",1.055255789,NA,NA,"actual",1464.1,1545
"E06000037","West Berkshire","LAD23","persons","01/08/2019",1.057474527,NA,NA,"interpolated",1464.8,NA
"E06000037","West Berkshire","LAD23","persons","01/09/2019",1.059693265,NA,NA,"interpolated",1458.7,NA
"E06000037","West Berkshire","LAD23","persons","01/10/2019",1.061912003,NA,NA,"interpolated",1460.9,NA
"E06000037","West Berkshire","LAD23","persons","01/11/2019",1.064130741,NA,NA,"interpolated",1441.9,NA
"E06000037","West Berkshire","LAD23","persons","01/12/2019",1.066349479,NA,NA,"interpolated",1441.1,NA
"E06000037","West Berkshire","LAD23","persons","01/01/2020",1.068568217,NA,NA,"actual",1423.4,1521
"E06000037","West Berkshire","LAD23","persons","01/02/2020",1.073798536,NA,NA,"interpolated",1442.1,NA
"E06000037","West Berkshire","LAD23","persons","01/03/2020",1.079028855,NA,NA,"interpolated",1451.9,NA
"E06000037","West Berkshire","LAD23","persons","01/04/2020",1.084259174,NA,NA,"interpolated",1434.7,NA
"E06000037","West Berkshire","LAD23","persons","01/05/2020",1.089489494,NA,NA,"interpolated",1424.3,NA
"E06000037","West Berkshire","LAD23","persons","01/06/2020",1.094719813,NA,NA,"interpolated",1415.3,NA
"E06000037","West Berkshire","LAD23","persons","01/07/2020",1.099950132,NA,NA,"actual",1403.7,1544
"E06000037","West Berkshire","LAD23","persons","01/08/2020",1.104022452,NA,NA,"interpolated",1362.6,NA
"E06000037","West Berkshire","LAD23","persons","01/09/2020",1.108094772,NA,NA,"interpolated",1332.4,NA
"E06000037","West Berkshire","LAD23","persons","01/10/2020",1.112167092,NA,NA,"interpolated",1358.7,NA
"E06000037","West Berkshire","LAD23","persons","01/11/2020",1.116239412,NA,NA,"interpolated",1353.8,NA
"E06000037","West Berkshire","LAD23","persons","01/12/2020",1.120311732,NA,NA,"interpolated",1358.7,NA
"E06000037","West Berkshire","LAD23","persons","01/01/2021",1.124384053,NA,NA,"actual",1339.4,1506
"E06000037","West Berkshire","LAD23","persons","01/02/2021",1.11767347,NA,NA,"interpolated",1323,NA
"E06000037","West Berkshire","LAD23","persons","01/03/2021",1.110962888,NA,NA,"interpolated",1318.4,NA
"E06000037","West Berkshire","LAD23","persons","01/04/2021",1.104252305,NA,NA,"interpolated",1324.7,NA
"E06000037","West Berkshire","LAD23","persons","01/05/2021",1.097541723,NA,NA,"interpolated",1306.1,NA
"E06000037","West Berkshire","LAD23","persons","01/06/2021",1.09083114,NA,NA,"interpolated",1328.5,NA
"E06000037","West Berkshire","LAD23","persons","01/07/2021",1.084120558,NA,NA,"actual",1333.8,1446
"E06000037","West Berkshire","LAD23","persons","01/08/2021",1.086767132,NA,NA,"interpolated",1349.4,NA
"E06000037","West Berkshire","LAD23","persons","01/09/2021",1.089413705,NA,NA,"interpolated",1322.8,NA
"E06000037","West Berkshire","LAD23","persons","01/10/2021",1.092060279,NA,NA,"interpolated",1349.4,NA
"E06000037","West Berkshire","LAD23","persons","01/11/2021",1.094706853,NA,NA,"interpolated",1326.6,NA
"E06000037","West Berkshire","LAD23","persons","01/12/2021",1.097353426,NA,NA,"interpolated",1351.9,NA
"E06000037","West Berkshire","LAD23","persons","01/01/2022",1.1,NA,NA,"actual",1370,1507
"E06000037","West Berkshire","LAD23","persons","01/02/2022",1.10183809,NA,NA,"interpolated",1365.3,NA
"E06000037","West Berkshire","LAD23","persons","01/03/2022",1.103676179,NA,NA,"interpolated",1372.4,NA
"E06000037","West Berkshire","LAD23","persons","01/04/2022",1.105514269,NA,NA,"interpolated",1335.4,NA
"E06000037","West Berkshire","LAD23","persons","01/05/2022",1.107352358,NA,NA,"interpolated",1319.4,NA
"E06000037","West Berkshire","LAD23","persons","01/06/2022",1.109190448,NA,NA,"interpolated",1338.1,NA
"E06000037","West Berkshire","LAD23","persons","01/07/2022",1.111028537,NA,NA,"actual",1345.6,1495
"E06000037","West Berkshire","LAD23","persons","01/08/2022",1.109142474,NA,NA,"interpolated",1353.1,NA
"E06000037","West Berkshire","LAD23","persons","01/09/2022",1.10725641,NA,NA,"interpolated",1373.6,NA
"E06000037","West Berkshire","LAD23","persons","01/10/2022",1.105370347,NA,NA,"interpolated",1364.9,NA
"E06000037","West Berkshire","LAD23","persons","01/11/2022",1.103484283,NA,NA,"interpolated",1367,NA
"E06000037","West Berkshire","LAD23","persons","01/12/2022",1.101598219,NA,NA,"interpolated",1361.8,NA
"E06000037","West Berkshire","LAD23","persons","01/01/2023",1.099712156,NA,NA,"actual",1354.9,1490
"E06000037","West Berkshire","LAD23","persons","01/02/2023",1.096090682,NA,NA,"interpolated",1385.2,NA
"E06000037","West Berkshire","LAD23","persons","01/03/2023",1.092469209,NA,NA,"interpolated",1397.9,NA
"E06000037","West Berkshire","LAD23","persons","01/04/2023",1.088847736,NA,NA,"interpolated",1417.4,NA
"E06000037","West Berkshire","LAD23","persons","01/05/2023",1.085226262,NA,NA,"interpolated",1426.2,NA
"E06000037","West Berkshire","LAD23","persons","01/06/2023",1.081604789,NA,NA,"interpolated",1397.4,NA
"E06000037","West Berkshire","LAD23","persons","01/07/2023",1.077983315,NA,NA,"actual",1378.5,1486
"E06000037","West Berkshire","LAD23","persons","01/08/2023",1.077457072,NA,NA,"interpolated",1364,NA
"E06000037","West Berkshire","LAD23","persons","01/09/2023",1.076930829,NA,NA,"interpolated",1342.2,NA
"E06000037","West Berkshire","LAD23","persons","01/10/2023",1.076404585,NA,NA,"interpolated",1343.8,NA
"E06000037","West Berkshire","LAD23","persons","01/11/2023",1.075878342,NA,NA,"interpolated",1347.4,NA
"E06000037","West Berkshire","LAD23","persons","01/12/2023",1.075352099,NA,NA,"interpolated",1345.4,NA
"E06000037","West Berkshire","LAD23","persons","01/01/2024",1.074825856,NA,NA,"actual",1335.1,1435
"E06000037","West Berkshire","LAD23","persons","01/02/2024",1.076632418,1.036468073,1.116796763,"predicted",1341.6,NA
"E06000037","West Berkshire","LAD23","persons","01/03/2024",1.07843898,1.038274635,1.118603325,"predicted",1332,NA
"E06000037","West Berkshire","LAD23","persons","01/04/2024",1.080245543,1.040081198,1.120409888,"predicted",1320,NA
"E06000037","West Berkshire","LAD23","persons","01/05/2024",1.082052105,1.04188776,1.12221645,"predicted",1352.5,NA
"E06000037","West Berkshire","LAD23","persons","01/06/2024",1.083858667,1.043694322,1.124023012,"predicted",1351.7,NA
"E06000037","West Berkshire","LAD23","persons","01/07/2024",1.08566523,1.045500885,1.125829575,"predicted",1354.3,NA
"E06000037","West Berkshire","LAD23","persons","01/08/2024",1.08566523,1.045500885,1.125829575,"predicted",1333.9,NA
"E06000037","West Berkshire","LAD23","persons","01/09/2024",1.08566523,1.045500885,1.125829575,"predicted",1309.3,NA
"E06000037","West Berkshire","LAD23","persons","01/10/2024",1.08566523,1.045500885,1.125829575,"predicted",1323.8,NA
"E06000037","West Berkshire","LAD23","persons","01/11/2024",1.08566523,1.045500885,1.125829575,"predicted",1326.4,NA
"E06000037","West Berkshire","LAD23","persons","01/12/2024",1.08566523,1.045500885,1.125829575,"predicted",1319.4,NA
"E06000037","West Berkshire","LAD23","persons","01/01/2025",1.08566523,1.045500884,1.125829575,"predicted",1319.4,NA
"E06000037","West Berkshire","LAD23","persons","01/02/2025",1.08566523,1.045500884,1.125829575,"predicted",1303.9,NA
"E06000037","West Berkshire","LAD23","persons","01/03/2025",1.08566523,1.045500884,1.125829575,"predicted",1305.4,NA
"E06000037","West Berkshire","LAD23","persons","01/04/2025",1.08566523,1.045500884,1.125829575,"predicted",1305.9,NA
"E06000037","West Berkshire","LAD23","persons","01/05/2025",1.08566523,1.045500884,1.125829575,"predicted",1291.3,NA
"E06000037","West Berkshire","LAD23","persons","01/06/2025",1.08566523,1.045500884,1.125829575,"predicted",1298.2,NA
"E06000037","West Berkshire","LAD23","persons","01/07/2025",1.08566523,1.045500884,1.125829575,"predicted",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/08/2025",1.08566523,1.045500884,1.125829575,"predicted",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/09/2025",1.08566523,1.045500884,1.125829575,"predicted",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/10/2025",1.08566523,1.045500884,1.125829575,"predicted",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/11/2025",1.08566523,1.045500884,1.125829575,"predicted",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/12/2025",1.08566523,1.045500884,1.125829575,"predicted",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/01/2026",1.08566523,1.045500884,1.125829575,"predicted",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/02/2026",1.08566523,1.045500884,1.125829575,"predicted",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/03/2026",1.08566523,1.045500884,1.125829575,"predicted",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/04/2026",1.08566523,1.045500884,1.125829575,"predicted",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/05/2026",1.08566523,1.045500884,1.125829575,"predicted",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/06/2026",1.08566523,1.045500884,1.125829575,"predicted",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/07/2026",1.08566523,1.045500884,1.125829575,"predicted",NA,NA
"E06000038","Reading","LAD23","persons","01/01/2015",1.185480876,NA,NA,"actual",2154.4,2554
"E06000038","Reading","LAD23","persons","01/02/2015",1.186283102,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/03/2015",1.187085328,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/04/2015",1.187887553,NA,NA,"interpolated",2149.4,NA
"E06000038","Reading","LAD23","persons","01/05/2015",1.188689779,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/06/2015",1.189492004,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/07/2015",1.19029423,NA,NA,"actual",2093.6,2492
"E06000038","Reading","LAD23","persons","01/08/2015",1.186957196,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/09/2015",1.183620162,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/10/2015",1.180283128,NA,NA,"interpolated",2070.6,NA
"E06000038","Reading","LAD23","persons","01/11/2015",1.176946095,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/12/2015",1.173609061,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/01/2016",1.170272027,NA,NA,"actual",2154.2,2521
"E06000038","Reading","LAD23","persons","01/02/2016",1.169222919,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/03/2016",1.168173812,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/04/2016",1.167124705,NA,NA,"interpolated",2172.2,NA
"E06000038","Reading","LAD23","persons","01/05/2016",1.166075597,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/06/2016",1.16502649,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/07/2016",1.163977382,NA,NA,"actual",2175.3,2532
"E06000038","Reading","LAD23","persons","01/08/2016",1.167063636,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/09/2016",1.170149889,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/10/2016",1.173236143,NA,NA,"interpolated",2175,NA
"E06000038","Reading","LAD23","persons","01/11/2016",1.176322396,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/12/2016",1.17940865,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/01/2017",1.182494903,NA,NA,"actual",2109.1,2494
"E06000038","Reading","LAD23","persons","01/02/2017",1.180589008,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/03/2017",1.178683112,NA,NA,"interpolated",NA,NA
"E06000038","Reading","LAD23","persons","01/04/2017",1.176777217,NA,NA,"interpolated",2122,NA
"E06000038","Reading","LAD23","persons","01/05/2017",1.174871321,NA,NA,"interpolated",2109.7,NA
"E06000038","Reading","LAD23","persons","01/06/2017",1.172965426,NA,NA,"interpolated",2094.1,NA
"E06000038","Reading","LAD23","persons","01/07/2017",1.17105953,NA,NA,"actual",2098.1,2457
"E06000038","Reading","LAD23","persons","01/08/2017",1.168009804,NA,NA,"interpolated",2098,NA
"E06000038","Reading","LAD23","persons","01/09/2017",1.164960079,NA,NA,"interpolated",2091,NA
"E06000038","Reading","LAD23","persons","01/10/2017",1.161910353,NA,NA,"interpolated",2076.6,NA
"E06000038","Reading","LAD23","persons","01/11/2017",1.158860627,NA,NA,"interpolated",2085.6,NA
"E06000038","Reading","LAD23","persons","01/12/2017",1.155810902,NA,NA,"interpolated",2126,NA
"E06000038","Reading","LAD23","persons","01/01/2018",1.152761176,NA,NA,"actual",2091.5,2411
"E06000038","Reading","LAD23","persons","01/02/2018",1.151400879,NA,NA,"interpolated",2097.7,NA
"E06000038","Reading","LAD23","persons","01/03/2018",1.150040581,NA,NA,"interpolated",2071,NA
"E06000038","Reading","LAD23","persons","01/04/2018",1.148680283,NA,NA,"interpolated",2033.6,NA
"E06000038","Reading","LAD23","persons","01/05/2018",1.147319986,NA,NA,"interpolated",2003,NA
"E06000038","Reading","LAD23","persons","01/06/2018",1.145959688,NA,NA,"interpolated",2006,NA
"E06000038","Reading","LAD23","persons","01/07/2018",1.14459939,NA,NA,"actual",2000.7,2290
"E06000038","Reading","LAD23","persons","01/08/2018",1.144822395,NA,NA,"interpolated",1974.7,NA
"E06000038","Reading","LAD23","persons","01/09/2018",1.145045399,NA,NA,"interpolated",1971.9,NA
"E06000038","Reading","LAD23","persons","01/10/2018",1.145268404,NA,NA,"interpolated",1928.6,NA
"E06000038","Reading","LAD23","persons","01/11/2018",1.145491409,NA,NA,"interpolated",1897,NA
"E06000038","Reading","LAD23","persons","01/12/2018",1.145714413,NA,NA,"interpolated",1902.9,NA
"E06000038","Reading","LAD23","persons","01/01/2019",1.145937418,NA,NA,"actual",1901.5,2179
"E06000038","Reading","LAD23","persons","01/02/2019",1.146993202,NA,NA,"interpolated",1904.1,NA
"E06000038","Reading","LAD23","persons","01/03/2019",1.148048986,NA,NA,"interpolated",1922.4,NA
"E06000038","Reading","LAD23","persons","01/04/2019",1.149104771,NA,NA,"interpolated",1935.8,NA
"E06000038","Reading","LAD23","persons","01/05/2019",1.150160555,NA,NA,"interpolated",1935.9,NA
"E06000038","Reading","LAD23","persons","01/06/2019",1.151216339,NA,NA,"interpolated",1917.2,NA
"E06000038","Reading","LAD23","persons","01/07/2019",1.152272123,NA,NA,"actual",1881.5,2168
"E06000038","Reading","LAD23","persons","01/08/2019",1.147809238,NA,NA,"interpolated",1881.5,NA
"E06000038","Reading","LAD23","persons","01/09/2019",1.143346353,NA,NA,"interpolated",1860.2,NA
"E06000038","Reading","LAD23","persons","01/10/2019",1.138883467,NA,NA,"interpolated",1891.7,NA
"E06000038","Reading","LAD23","persons","01/11/2019",1.134420582,NA,NA,"interpolated",1893,NA
"E06000038","Reading","LAD23","persons","01/12/2019",1.129957697,NA,NA,"interpolated",1880.1,NA
"E06000038","Reading","LAD23","persons","01/01/2020",1.125494811,NA,NA,"actual",1869.4,2104
"E06000038","Reading","LAD23","persons","01/02/2020",1.127245533,NA,NA,"interpolated",1852.5,NA
"E06000038","Reading","LAD23","persons","01/03/2020",1.128996256,NA,NA,"interpolated",1858.4,NA
"E06000038","Reading","LAD23","persons","01/04/2020",1.130746978,NA,NA,"interpolated",1838.5,NA
"E06000038","Reading","LAD23","persons","01/05/2020",1.1324977,NA,NA,"interpolated",1819.3,NA
"E06000038","Reading","LAD23","persons","01/06/2020",1.134248422,NA,NA,"interpolated",1871.3,NA
"E06000038","Reading","LAD23","persons","01/07/2020",1.135999145,NA,NA,"actual",1870.6,2125
"E06000038","Reading","LAD23","persons","01/08/2020",1.134707517,NA,NA,"interpolated",1880.5,NA
"E06000038","Reading","LAD23","persons","01/09/2020",1.13341589,NA,NA,"interpolated",1858.9,NA
"E06000038","Reading","LAD23","persons","01/10/2020",1.132124262,NA,NA,"interpolated",1862.2,NA
"E06000038","Reading","LAD23","persons","01/11/2020",1.130832635,NA,NA,"interpolated",1871.6,NA
"E06000038","Reading","LAD23","persons","01/12/2020",1.129541007,NA,NA,"interpolated",1880.9,NA
"E06000038","Reading","LAD23","persons","01/01/2021",1.12824938,NA,NA,"actual",1854.2,2092
"E06000038","Reading","LAD23","persons","01/02/2021",1.130168913,NA,NA,"interpolated",1844.3,NA
"E06000038","Reading","LAD23","persons","01/03/2021",1.132088447,NA,NA,"interpolated",1814.3,NA
